0.012,0.043,1.4,7.7,0.7,fish sauce,0.1,6.0,0.7,0.0,0.013,0.9,fish sauce
0.0,0.0,0.3,6.1,6.8,coleslaw dressing reduced fat,0.08,56.0,6.6,0.045,3.4,0.0,coleslaw dressing reduced fat
0.1,0.046,0.094,13.6,0.6,sour dressing,0.091,21.0,0.6,0.0,2.0,0.4,sour dressing
348.4,0.062,0.017,16.7,22.6,guava sauce cooked,0.4,86.0,14.0,8.6,0.3,0.8,guava sauce cooked
0.3,0.2,0.9,0.0,21.8,pizza sauce,0.3,136.0,9.5,5.0,2.9,5.5,pizza sauce
0.3,0.0,0.2,1.7,11.0,sweetn sour sauce mcdonalds,0.2,48.0,10.0,0.0,0.3,0.2,sweetn sour sauce mcdonalds
0.4,0.0,0.035,1.6,0.8,nance syrup,0.013,4.0,0.6,0.3,0.002,0.028,nance syrup
0.0,0.066,0.072,1.8,4.7,french dressing reduced fat,0.1,37.0,4.6,0.2,2.2,0.072,french dressing reduced fat
0.09,0.012,0.1,2.9,0.5,peppercorn dressing,0.055,76.0,0.3,0.0,8.2,0.2,peppercorn dressing
0.0,0.0,0.096,31.5,15.7,sorghum syrup,0.8,61.0,15.7,0.0,0.0,0.0,sorghum syrup
0.0,0.04,0.1,7.0,3.7,ranch dressing fat free,0.1,17.0,0.7,0.088,0.3,0.039,ranch dressing fat free
0.0,0.065,0.2,3.6,2.8,caesar dressing low calorie,0.016,17.0,2.4,0.053,0.7,0.028,caesar dressing low calorie
1.3,0.057,0.065,0.6,0.6,sweet sour dressing,0.078,2.0,0.6,0.0,0.0,0.082,sweet sour dressing
0.0,0.0,0.1,1.0,2.5,mayonnaise imitation fat free,0.008,13.0,1.6,0.3,0.4,0.043,mayonnaise imitation fat free
42.0,0.036,2.4,41.2,11.2,sofrito,1.9,488.0,0.0,3.5,37.5,26.4,sofrito
0.092,0.042,0.3,7.7,3.9,turkey gravy instant,0.6,27.0,0.5,0.3,1.0,0.8,turkey gravy instant
0.0,0.036,0.7,4.5,2.8,teriyaki sauce,0.3,16.0,2.5,0.016,0.015,1.1,teriyaki sauce
0.2,0.032,0.083,0.083,13.0,tomato sauce,0.3,59.0,8.7,3.7,0.7,2.9,tomato sauce
0.031,0.0,0.2,7.5,6.5,barbecue sauce kraft,0.1,28.0,5.2,0.032,0.053,0.1,barbecue sauce kraft
5.5,0.033,0.076,11.1,107.8,cranberry sauce sweetened,0.6,418.0,105.0,2.8,0.4,0.6,cranberry sauce sweetened
0.0,0.055,0.1,2.2,3.8,coleslaw dressing,0.01,62.0,3.2,0.024,5.3,0.1,coleslaw dressing
1.7,0.061,1.0,67.2,16.2,onion gravy dry,0.2,77.0,0.0,1.4,0.7,2.2,onion gravy dry
0.0,0.0,0.065,2.9,16.9,corn syrup light,0.0,62.0,16.9,0.0,0.09,0.0,corn syrup light
1.3,0.0,0.1,0.6,0.3,bacon tomato dressing,0.057,49.0,0.3,0.04,5.3,0.3,bacon tomato dressing
0.0,0.0,0.064,1.0,13.9,pancake syrup,0.038,53.0,8.4,0.0,0.075,0.0,pancake syrup
0.0,0.0,0.071,4.3,2.7,balsamic vinegar,0.1,14.0,2.4,0.0,0.0,0.041,balsamic vinegar
0.051,0.081,0.2,6.0,3.2,ranch dressing reduced fat,0.1,29.0,0.6,0.2,1.9,0.2,ranch dressing reduced fat
0.0,0.076,0.3,3.1,10.3,barbecue sauce mcdonalds,0.1,46.0,9.6,0.4,0.3,0.4,barbecue sauce mcdonalds
0.0,0.0,0.076,0.0,0.4,vinegar oil dressing,0.0,72.0,0.4,0.0,8.0,0.0,vinegar oil dressing
0.04,0.014,0.1,9.7,4.0,poppyseed dressing,0.048,66.0,3.9,0.03,5.5,0.2,poppyseed dressing
0.006,0.056,0.019,1.8,3.5,honey mustard dressing,0.07,70.0,2.4,0.057,6.1,0.1,honey mustard dressing
0.0,0.027,0.1,0.8,5.1,french dressing fat free,0.081,21.0,2.6,0.4,0.024,0.01,french dressing fat free
0.0,0.0,0.024,0.9,0.089,vinegar,0.002,3.0,0.063,0.0,0.0,0.0,vinegar
0.055,0.0,0.012,0.5,1.3,spray dressing,0.096,13.0,1.1,0.075,0.9,0.07,spray dressing
0.3,0.049,0.2,3.6,5.8,honey mustard dressing fat free,0.053,25.0,2.7,0.2,0.2,0.2,honey mustard dressing fat free
0.0,0.056,1.4,16.7,13.0,mushroom gravy,1.6,119.0,0.0,1.0,6.4,3.0,mushroom gravy
2.0,0.018,0.9,295.0,22.9,white sauce,0.8,368.0,11.0,0.5,26.6,9.6,white sauce
5.3,0.062,1.1,71.3,19.9,marinara pasta sauce,2.1,129.0,14.5,4.8,3.9,3.7,marinara pasta sauce
30.4,0.016,1.1,31.9,20.7,tomato sauce with mushrooms,2.2,86.0,14.1,3.7,0.3,3.6,tomato sauce with mushrooms
0.095,0.04,0.4,9.3,4.3,pork gravy powder,0.3,25.0,1.7,0.2,0.6,0.6,pork gravy powder
0.0,0.067,1.5,14.0,11.2,beef gravy,1.6,123.0,0.5,0.9,5.5,8.7,beef gravy
0.037,0.048,0.1,5.1,1.1,green goddess dressing,0.067,64.0,1.0,0.094,6.5,0.3,green goddess dressing
1.0,0.095,2.0,245.0,27.9,salsa con queso,0.4,358.0,4.9,1.8,23.8,7.9,salsa con queso
1.7,0.066,0.2,3.9,4.2,cocktail sauce,0.1,19.0,1.8,0.3,0.2,0.2,cocktail sauce
2.2,0.009,0.2,18.2,3.3,worcestershire sauce,0.9,13.0,1.7,0.0,0.0,0.0,worcestershire sauce
0.1,0.037,0.2,5.6,6.9,barbecue sauce,0.1,29.0,5.7,0.2,0.1,0.1,barbecue sauce
31.1,0.003,1.3,41.7,24.4,tomato sauce with onions,2.3,103.0,0.0,4.4,0.5,3.8,tomato sauce with onions
0.048,0.029,0.3,7.9,3.6,brown gravy dry,0.1,22.0,0.0,0.1,0.6,0.6,brown gravy dry
0.0,0.055,0.2,10.9,2.1,blue cheese dressing light,0.042,14.0,0.6,0.0,0.4,0.3,blue cheese dressing light
21.0,0.053,1.2,41.5,17.7,spanish tomato sauce,8.5,81.0,0.0,3.4,0.7,3.5,spanish tomato sauce
0.036,0.005,0.5,5.8,2.0,oyster sauce,0.069,9.0,0.0,0.024,0.066,0.2,oyster sauce
0.067,0.08,0.002,46.7,0.8,cheese sauce,0.047,30.0,0.033,0.071,2.2,1.5,cheese sauce
0.097,0.069,0.3,5.1,7.1,hoisin sauce,0.2,35.0,4.4,0.4,0.5,0.5,hoisin sauce
0.2,0.042,0.1,0.5,5.3,pickle relish,0.1,20.0,4.4,0.2,0.061,0.097,pickle relish
24.4,0.035,1.3,90.3,25.0,tomato sauce with herbs cheese,2.1,144.0,0.0,5.4,4.7,5.2,tomato sauce with herbs cheese
0.6,0.0,0.1,3.8,2.5,french dressing,0.1,73.0,2.6,0.0,7.2,0.1,french dressing
0.0,0.0,0.0,0.0,0.087,mayonnaise hellmanns,0.0,15.0,0.2,0.0,1.7,0.0,mayonnaise hellmanns
0.0,0.0,0.086,30.8,19.1,canadian maple syrup,0.088,76.0,17.0,0.0,0.0,0.0,canadian maple syrup
0.0,0.0,0.059,20.4,13.4,maple syrup,0.014,52.0,13.6,0.0,0.047,0.09,maple syrup
0.094,0.0,0.2,6.9,6.4,barbecue sauce bulls eye,0.1,27.0,5.6,0.2,0.1,0.1,barbecue sauce bulls eye
0.093,0.061,0.1,0.024,0.9,ranch dressing,0.085,65.0,0.7,0.0,6.7,0.2,ranch dressing
0.0,0.0,0.0,0.0,0.2,tomato ketchup mp,0.0,15.0,0.0,0.0,0.0,0.0,tomato ketchup mp
0.09,0.082,0.1,0.05,1.4,mayonnaise light,0.039,36.0,0.5,0.0,3.3,0.032,mayonnaise light
0.0,0.0,0.081,1.1,0.066,mayonnaise dressing,0.0,103.0,0.093,0.0,11.7,0.0,mayonnaise dressing
0.0,0.091,0.05,12.8,15.0,malt syrup,0.2,67.0,15.0,0.0,0.0,1.3,malt syrup
1.8,0.077,1.4,37.5,14.5,gravy dry,0.3,86.0,0.0,0.0,2.0,3.3,gravy dry
49.5,0.0,0.063,30.3,127.1,cranberry orange relish,0.6,490.0,0.0,0.0,0.3,0.8,cranberry orange relish
0.057,0.098,0.2,7.1,0.5,caesar dressing,0.2,80.0,0.4,0.036,8.5,0.3,caesar dressing
0.011,0.042,0.1,0.059,1.8,italian dressing,0.063,35.0,1.6,0.0,3.1,0.032,italian dressing
0.1,0.033,0.3,7.8,4.0,brown gravy instant,0.5,25.0,0.6,0.2,0.8,0.6,brown gravy instant
0.069,0.025,0.1,13.4,0.4,roquefort cheese dressing,0.069,15.0,0.4,0.0,1.1,0.8,roquefort cheese dressing
0.1,0.072,0.2,5.6,0.7,blue cheese dressing,0.058,71.0,0.5,0.045,7.7,0.2,blue cheese dressing
0.3,0.085,0.1,3.6,19.7,duck sauce,0.1,80.0,9.9,0.2,0.063,0.1,duck sauce
2.4,0.045,1.1,9.4,5.9,au jus,1.4,38.0,0.0,0.0,0.5,2.8,au jus
0.0,0.0,0.047,3.6,15.5,corn syrup dark,0.044,57.0,15.5,0.0,0.0,0.0,corn syrup dark
0.061,0.052,0.2,6.0,3.2,buttermilk dressing light,0.1,30.0,0.6,0.2,1.9,0.2,buttermilk dressing light
0.0,0.0,0.011,1.0,0.1,cider vinegar,0.052,3.0,0.018,0.0,0.0,0.0,cider vinegar
0.3,0.008,0.1,3.9,2.0,tartar sauce,0.047,32.0,0.6,0.078,2.5,0.2,tartar sauce
3.5,0.045,0.1,0.4,0.031,pepper hot sauce,0.035,1.0,0.065,0.071,0.018,0.024,pepper hot sauce
1.0,0.033,0.083,1.2,1.2,tomato chili sauce,0.087,6.0,0.6,0.4,0.095,0.2,tomato chili sauce
0.015,0.087,0.3,10.2,4.6,turkey gravy dry,0.2,26.0,0.0,0.0,0.5,0.7,turkey gravy dry
0.3,0.055,0.1,5.4,1.2,salsa sauce,0.007,5.0,0.7,0.3,0.039,0.3,salsa sauce
1.2,0.044,0.3,3.2,3.7,steak sauce,0.2,16.0,1.7,0.3,0.004,0.2,steak sauce
0.0,0.0,0.007,41.0,14.9,molasses,0.9,58.0,14.9,0.0,0.068,0.0,molasses
0.026,0.031,0.2,4.2,1.2,italian dressing fat free,0.036,7.0,1.2,0.077,0.1,0.1,italian dressing fat free
0.021,0.032,0.1,2.3,8.1,plum sauce,0.3,35.0,0.0,0.1,0.2,0.2,plum sauce
0.0,0.0,0.0,0.0,0.0,chow mein stir fry master foods,0.0,26.0,0.0,0.0,0.2,0.0,chow mein stir fry master foods
0.01,0.065,0.3,9.4,4.1,beef gravy instant,0.4,25.0,1.6,0.3,0.6,0.7,beef gravy instant
0.081,0.056,0.039,0.027,0.6,horseradish,0.052,2.0,0.4,0.2,0.085,0.003,horseradish
0.0,0.0,0.038,1.2,13.4,grenadine,0.011,54.0,9.3,0.0,0.0,0.0,grenadine
0.2,0.059,0.075,0.6,0.006,tabasco sauce,0.019,1.0,0.067,0.013,0.002,0.045,tabasco sauce
1.5,0.079,0.024,1.8,6.7,sweet sour sauce,0.021,26.0,3.3,0.065,0.084,0.02,sweet sour sauce
1.8,0.084,0.034,1.4,1.0,salsa verde,0.079,6.0,0.5,0.3,0.1,0.2,salsa verde
0.04,0.082,0.7,0.094,5.1,miso,0.046,40.0,1.2,1.1,1.2,2.6,miso
7.8,0.023,0.2,55.5,6.1,sprouted soybean cooked,1.2,76.0,0.4,0.8,4.2,8.0,sprouted soybean cooked
0.0,0.2,0.083,159.8,28.6,soy flour roasted,4.9,375.0,6.5,8.2,18.6,29.6,soy flour roasted
0.0,0.3,0.085,250.8,30.7,soy flour low fat,7.2,330.0,9.3,14.1,7.8,40.0,soy flour low fat
0.007,0.2,0.2,0.0,9.9,green soybean cooked,0.1,127.0,0.0,3.8,5.8,11.1,green soybean cooked
0.0,0.0,0.03,711.0,9.1,azumaya tofu vitasoy,5.1,316.0,1.6,2.4,16.6,32.8,azumaya tofu vitasoy
0.0,0.01,0.3,50.4,2.1,soy proteins isolate,4.1,96.0,0.0,1.6,1.0,22.8,soy proteins isolate
0.048,0.2,0.03,0.013,41.8,tofu yogurt,0.2,246.0,3.2,0.5,4.7,9.2,tofu yogurt
0.0,0.047,2.1,33.1,9.1,bacon meatless,3.5,446.0,0.0,3.7,42.5,15.4,bacon meatless
0.0,0.017,0.5,54.6,11.1,meatless chicken fried,5.0,304.0,0.0,5.6,16.6,27.7,meatless chicken fried
0.6,0.2,0.1,0.0,8.4,soymilk,0.3,109.0,6.1,1.0,4.8,7.1,soymilk
0.0,0.0,0.032,77.0,115.2,soy vermicelli,2.5,463.0,24.4,5.5,0.1,0.1,soy vermicelli
0.094,0.01,0.021,0.099,1.2,tofu fried,0.051,35.0,0.4,0.5,2.6,2.4,tofu fried
0.0,0.086,0.068,184.3,15.6,tempeh,4.5,320.0,0.0,0.0,17.9,30.8,tempeh
0.029,0.021,0.081,0.0,1.7,koyadofu,0.2,81.0,0.0,1.2,5.2,8.9,koyadofu
0.0,0.066,0.3,16.2,4.5,meatless meatloaf,1.2,110.0,0.7,2.6,5.0,11.8,meatless meatloaf
0.0,0.0,0.0,0.0,1.0,soya vanille joghurt alpro,0.0,21.0,0.09,0.0,0.6,0.3,soya vanille joghurt alpro
0.0,0.006,0.094,423.0,15.5,soybean curd cheese,12.6,340.0,3.6,0.0,18.2,28.1,soybean curd cheese
0.01,0.012,0.9,0.0,0.8,soy sauce,0.031,8.0,0.097,0.1,0.054,1.3,soy sauce
4.3,0.2,0.077,130.2,30.4,soybean dry roasted,3.7,419.0,0.0,7.5,20.1,36.8,soybean dry roasted
0.0,0.0,0.0,0.0,0.0,soybean oil,0.048,120.0,0.0,0.0,13.6,0.0,soybean oil
0.0,0.1,1.2,58.8,6.1,meatless chicken,5.5,376.0,0.0,6.0,21.4,39.7,meatless chicken
0.4,0.3,0.075,0.099,17.1,soybean cooked,0.7,296.0,5.2,10.3,15.4,28.6,soybean cooked
0.0,0.092,0.1,281.9,10.1,soymilk nonfat,0.9,68.0,8.9,0.5,0.046,6.0,soymilk nonfat
0.009,0.062,0.023,0.061,1.8,soy flour,0.2,23.0,0.4,0.5,1.1,1.8,soy flour
0.0,0.0,0.0,0.0,0.0,soybean lecithin oil,0.0,104.0,0.0,0.0,13.6,0.0,soybean lecithin oil
0.2,0.096,0.06,868.0,4.7,tofu raw,13.3,188.0,0.0,0.7,11.9,20.0,tofu raw
0.0,0.098,0.2,48.4,15.0,soy chips,1.5,109.0,0.5,1.0,2.1,7.5,soy chips
74.2,0.4,0.017,504.3,28.3,green soybean raw,9.1,376.0,0.0,10.8,17.4,33.2,green soybean raw
0.0,0.087,0.3,102.7,7.2,soy proteins concentrate,3.1,93.0,0.0,1.6,0.1,18.0,soy proteins concentrate
0.077,0.013,0.005,1.4,0.043,soybean margarine,0.0,34.0,0.0,0.0,3.8,0.052,soybean margarine
0.0,0.03,0.1,281.9,20.7,chocolate soymilk nonfat,0.9,107.0,8.9,0.5,0.046,6.0,chocolate soymilk nonfat
0.1,0.035,0.07,0.0,15.3,okara,0.2,93.0,0.0,0.0,2.1,3.9,okara
0.0,0.1,0.8,36.0,11.5,meatless meatballs,3.1,284.0,1.8,6.6,13.0,30.2,meatless meatballs
0.0,0.032,0.1,60.8,15.3,vanilla soymilk,1.6,131.0,9.7,1.5,4.3,7.9,vanilla soymilk
0.0,0.4,0.017,297.7,49.0,soy meal raw,16.7,414.0,0.0,0.0,2.9,54.8,soy meal raw
